5,country2,city152
7,country20,city152
8,country21,city152
1,country22,city152
5,country23,city152
11,country24,city152
11,country25,city152
4,country26,city152
16,country27,city152
4,country28,city152
6,country3,city152
2,country4,city152
10,country5,city152
7,country6,city152
7,country7,city152
12,country8,city152
5,country9,city152
8,country0,city153
6,country1,city153
11,country10,city153
11,country11,city153
14,country12,city153
12,country13,city153
6,country14,city153
9,country15,city153
6,country16,city153
6,country17,city153
7,country18,city153
8,country19,city153
5,country2,city153
6,country20,city153
5,country21,city153
5,country22,city153
9,country23,city153
13,country24,city153
10,country25,city153
6,country26,city153
10,country27,city153
9,country28,city153
8,country3,city153
6,country4,city153
3,country5,city153
8,country6,city153
8,country7,city153
6,country8,city153
8,country9,city153
3,country0,city154
4,country1,city154
5,country10,city154
8,country11,city154
3,country12,city154
11,country13,city154
8,country14,city154
6,country15,city154
12,country16,city154
11,country17,city154
7,country18,city154
9,country19,city154
7,country2,city154
5,country20,city154
7,country21,city154
7,country22,city154
8,country23,city154
5,country24,city154
10,country25,city154
6,country26,city154
8,country27,city154
8,country28,city154
6,country3,city154
7,country4,city154
8,country5,city154
5,country6,city154
4,country7,city154
3,country8,city154
11,country9,city154
13,country0,city155
9,country1,city155
6,country10,city155
6,country11,city155
6,country12,city155
5,country13,city155
11,country14,city155
5,country15,city155
6,country16,city155
4,country17,city155
9,country18,city155
4,country19,city155
7,country2,city155
6,country20,city155
6,country21,city155
4,country22,city155
8,country23,city155
11,country24,city155
1,country25,city155
5,country26,city155
7,country27,city155
14,country28,city155
5,country3,city155
8,country4,city155
5,country5,city155
9,country6,city155
5,country7,city155
4,country8,city155
5,country9,city155
11,country0,city156
9,country1,city156
7,country10,city156
6,country11,city156
7,country12,city156
10,country13,city156
6,country14,city156
5,country15,city156
12,country16,city156
10,country17,city156
4,country18,city156
8,country19,city156
5,country2,city156
7,country20,city156
4,country21,city156
5,country22,city156
9,country23,city156
2,country24,city156
8,country25,city156
8,country26,city156
9,country27,city156
3,country28,city156
8,country3,city156
10,country4,city156
4,country5,city156
7,country6,city156
9,country7,city156
4,country8,city156
5,country9,city156
4,country0,city157
10,country1,city157
5,country10,city157
7,country11,city157
4,country12,city157
14,country13,city157
7,country14,city157
9,country15,city157
6,country16,city157
8,country17,city157
8,country18,city157
10,country19,city157
7,country2,city157
8,country20,city157
11,country21,city157
8,country22,city157
10,country23,city157
7,country24,city157
7,country25,city157
7,country26,city157
5,country27,city157
9,country28,city157
7,country3,city157
10,country4,city157
3,country5,city157
6,country6,city157
8,country7,city157
5,country8,city157
3,country9,city157
4,country0,city158
6,country1,city158
6,country10,city158
1,country11,city158
6,country12,city158
10,country13,city158
10,country14,city158
10,country15,city158
11,country16,city158
8,country17,city158
8,country18,city158
6,country19,city158
8,country2,city158
14,country20,city158
8,country21,city158
3,country22,city158
7,country23,city158
7,country24,city158
6,country25,city158
7,country26,city158
8,country27,city158
6,country28,city158
8,country3,city158
6,country4,city158
8,country5,city158
9,country6,city158
8,country7,city158
9,country8,city158
3,country9,city158
7,country0,city159
4,country1,city159
7,country10,city159
12,country11,city159
5,country12,city159
9,country13,city159
7,country14,city159
8,country15,city159
8,country16,city159
9,country17,city159
6,country18,city159
5,country19,city159
5,country2,city159
6,country20,city159
7,country21,city159
9,country22,city159
5,country23,city159
12,country24,city159
11,country25,city159
5,country26,city159
6,country27,city159
13,country28,city159
11,country3,city159
5,country4,city159
5,country5,city159
6,country6,city159
4,country7,city159
4,country8,city159
12,country9,city159
7,country0,city16
6,country1,city16
7,country10,city16
7,country11,city16
7,country12,city16
9,country13,city16
9,country14,city16
6,country15,city16
14,country16,city16
9,country17,city16
4,country18,city16
6,country19,city16
7,country2,city16
14,country20,city16
4,country21,city16
4,country22,city16
5,country23,city16
9,country24,city16
6,country25,city16
6,country26,city16
8,country27,city16
6,country28,city16
6,country3,city16
9,country4,city16
14,country5,city16
8,country6,city16
13,country7,city16
10,country8,city16
4,country9,city16
3,country0,city160
10,country1,city160
5,country10,city160
4,country11,city160
6,country12,city160
6,country13,city160
3,country14,city160
6,country15,city160
10,country16,city160
6,country17,city160
11,country18,city160
12,country19,city160
10,country2,city160
6,country20,city160
9,country21,city160
6,country22,city160
7,country23,city160
5,country24,city160
3,country25,city160
5,country26,city160
7,country27,city160
7,country28,city160
5,country3,city160
5,country4,city160
1,country5,city160
14,country6,city160
12,country7,city160
6,country8,city160
5,country9,city160
8,country0,city161
5,country1,city161
5,country10,city161
6,country11,city161
5,country12,city161
7,country13,city161
13,country14,city161
3,country15,city161
6,country16,city161
3,country17,city161
4,country18,city161
4,country19,city161
8,country2,city161
6,country20,city161
6,country21,city161
11,country22,city161
8,country23,city161
8,country24,city161
7,country25,city161
10,country26,city161
3,country27,city161
11,country28,city161
3,country3,city161
5,country4,city161
6,country5,city161
5,country6,city161
7,country7,city161
5,country8,city161
5,country9,city161
3,country0,city162
7,country1,city162
7,country10,city162
6,country11,city162
5,country12,city162
6,country13,city162
3,country14,city162
11,country15,city162
13,country16,city162
7,country17,city162
9,country18,city162
5,country19,city162
14,country2,city162
7,country20,city162
8,country21,city162
3,country22,city162
2,country23,city162
11,country24,city162
10,country25,city162
9,country26,city162
7,country27,city162
5,country28,city162
12,country3,city162
4,country4,city162
5,country5,city162
8,country6,city162
5,country7,city162
7,country8,city162
5,country9,city162
4,country0,city163
14,country1,city163
7,country10,city163
6,country11,city163
13,country12,city163
7,country13,city163
7,country14,city163
8,country15,city163
6,country16,city163
4,country17,city163
7,country18,city163
8,country19,city163
11,country2,city163
7,country20,city163
6,country21,city163
3,country22,city163
1,country23,city163
5,country24,city163
6,country25,city163
7,country26,city163
9,country27,city163
6,country28,city163
7,country3,city163
5,country4,city163
6,country5,city163
9,country6,city163
10,country7,city163
2,country8,city163
9,country9,city163
9,country0,city164
9,country1,city164
10,country10,city164
6,country11,city164
7,country12,city164
5,country13,city164
7,country14,city164
9,country15,city164
5,country16,city164
9,country17,city164
7,country18,city164
7,country19,city164
5,country2,city164
6,country20,city164
6,country21,city164
8,country22,city164
7,country23,city164
7,country24,city164
10,country25,city164
4,country26,city164
9,country27,city164
14,country28,city164
5,country3,city164
8,country4,city164
7,country5,city164
7,country6,city164
11,country7,city164
6,country8,city164
3,country9,city164
8,country0,city165
11,country1,city165
5,country10,city165
4,country11,city165
5,country12,city165
6,country13,city165
7,country14,city165
9,country15,city165
5,country16,city165
9,country17,city165
9,country18,city165
7,country19,city165
8,country2,city165
9,country20,city165
10,country21,city165
9,country22,city165
5,country23,city165
6,country24,city165
6,country25,city165
3,country26,city165
13,country27,city165
8,country28,city165
7,country3,city165
6,country4,city165
7,country5,city165
11,country6,city165
3,country7,city165
3,country8,city165
4,country9,city165
6,country0,city166
7,country1,city166
6,country10,city166
4,country11,city166
6,country12,city166
12,country13,city166
5,country14,city166
6,country15,city166
5,country16,city166
7,country17,city166
4,country18,city166
9,country19,city166
9,country2,city166
6,country20,city166
7,country21,city166
5,country22,city166
9,country23,city166
7,country24,city166
9,country25,city166
4,country26,city166
5,country27,city166
5,country28,city166
11,country3,city166
6,country4,city166
5,country5,city166
8,country6,city166
10,country7,city166
9,country8,city166
6,country9,city166
10,country0,city167
7,country1,city167
4,country10,city167
4,country11,city167
9,country12,city167
4,country13,city167
5,country14,city167
4,country15,city167
8,country16,city167
9,country17,city167
6,country18,city167
6,country19,city167
5,country2,city167
4,country20,city167
5,country21,city167
10,country22,city167
6,country23,city167
8,country24,city167
5,country25,city167
3,country26,city167
2,country27,city167
2,country28,city167
8,country3,city167
7,country4,city167
6,country5,city167
8,country6,city167
4,country7,city167
7,country8,city167
10,country9,city167
8,country0,city168
1,country1,city168
4,country10,city168
4,country11,city168
6,country12,city168
18,country13,city168
10,country14,city168
5,country15,city168
12,country16,city168
5,country17,city168
4,country18,city168
8,country19,city168
2,country2,city168
6,country20,city168
5,country21,city168
6,country22,city168
8,country23,city168
8,country24,city168
12,country25,city168
5,country26,city168
5,country27,city168
7,country28,city168
5,country3,city168
9,country4,city168
6,country5,city168
7,country6,city168
6,country7,city168
6,country8,city168
8,country9,city168
6,country0,city169
4,country1,city169
9,country10,city169
5,country11,city169
6,country12,city169
9,country13,city169
9,country14,city169
3,country15,city169
3,country16,city169
6,country17,city169
6,country18,city169
4,country19,city169
3,country2,city169
6,country20,city169
12,country21,city169
6,country22,city169
10,country23,city169
10,country24,city169
9,country25,city169
10,country26,city169
11,country27,city169
8,country28,city169
11,country3,city169
14,country4,city169
8,country5,city169
6,country6,city169
3,country7,city169
9,country8,city169
9,country9,city169
8,country0,city17
6,country1,city17
7,country10,city17
6,country11,city17
7,country12,city17
7,country13,city17
7,country14,city17
11,country15,city17
7,country16,city17
5,country17,city17
9,country18,city17
8,country19,city17
5,country2,city17
11,country20,city17
6,country21,city17
13,country22,city17
4,country23,city17
9,country24,city17
9,country25,city17
5,country26,city17
5,country27,city17
3,country28,city17
8,country3,city17
6,country4,city17
10,country5,city17
4,country6,city17
6,country7,city17
12,country8,city17
5,country9,city17
6,country0,city170
10,country1,city170
3,country10,city170
9,country11,city170
7,country12,city170
9,country13,city170
7,country14,city170
10,country15,city170
7,country16,city170
2,country17,city170
6,country18,city170
6,country19,city170
11,country2,city170
4,country20,city170
8,country21,city170
7,country22,city170
3,country23,city170
6,country24,city170
5,country25,city170
9,country26,city170
12,country27,city170
7,country28,city170
3,country3,city170
12,country4,city170
14,country5,city170
2,country6,city170
7,country7,city170
5,country8,city170
3,country9,city170
8,country0,city171
8,country1,city171
7,country10,city171
3,country11,city171
2,country12,city171
5,country13,city171
7,country14,city171
5,country15,city171
6,country16,city171
3,country17,city171
7,country18,city171
12,country19,city171
4,country2,city171
2,country20,city171
8,country21,city171
7,country22,city171
12,country23,city171
7,country24,city171
8,country25,city171
6,country26,city171
9,country27,city171
7,country28,city171
5,country3,city171
5,country4,city171
8,country5,city171
10,country6,city171
6,country7,city171
3,country8,city171
5,country9,city171
10,country0,city172
4,country1,city172
5,country10,city172
9,country11,city172
6,country12,city172
7,country13,city172
9,country14,city172
6,country15,city172
8,country16,city172
4,country17,city172
10,country18,city172
9,country19,city172
5,country2,city172
3,country20,city172
6,country21,city172
9,country22,city172
7,country23,city172
3,country24,city172
4,country25,city172
7,country26,city172
7,country27,city172
7,country28,city172
11,country3,city172
11,country4,city172
9,country5,city172
6,country6,city172
4,country7,city172
11,country8,city172
9,country9,city172
8,country0,city173
11,country1,city173
4,country10,city173
4,country11,city173
6,country12,city173
7,country13,city173
9,country14,city173
7,country15,city173
4,country16,city173
4,country17,city173
15,country18,city173
10,country19,city173
8,country2,city173
12,country20,city173
9,country21,city173
6,country22,city173
7,country23,city173
9,country24,city173
5,country25,city173
5,country26,city173
12,country27,city173
3,country28,city173
6,country3,city173
7,country4,city173
5,country5,city173
7,country6,city173
6,country7,city173
7,country8,city173
5,country9,city173
5,country0,city174
10,country1,city174
7,country10,city174
14,country11,city174
6,country12,city174
9,country13,city174
10,country14,city174
6,country15,city174
9,country16,city174
11,country17,city174
13,country18,city174
9,country19,city174
3,country2,city174
10,country20,city174
12,country21,city174
7,country22,city174
16,country23,city174
7,country24,city174
7,country25,city174
8,country26,city174
6,country27,city174
7,country28,city174
4,country3,city174
7,country4,city174
8,country5,city174
13,country6,city174
5,country7,city174
8,country8,city174
5,country9,city174
8,country0,city175
6,country1,city175
9,country10,city175
5,country11,city175
12,country12,city175
13,country13,city175
5,country14,city175
6,country15,city175
4,country16,city175
1,country17,city175
8,country18,city175
5,country19,city175
11,country2,city175
14,country20,city175
7,country21,city175
8,country22,city175
7,country23,city175
9,country24,city175
9,country25,city175
5,country26,city175
6,country27,city175
6,country28,city175
8,country3,city175
10,country4,city175
4,country5,city175
10,country6,city175
11,country7,city175
7,country8,city175
11,country9,city175
7,country0,city176
7,country1,city176
4,country10,city176
6,country11,city176
9,country12,city176
6,country13,city176
4,country14,city176
3,country15,city176
3,country16,city176
5,country17,city176
9,country18,city176
7,country19,city176
10,country2,city176
6,country20,city176
13,country21,city176
5,country22,city176
12,country23,city176
9,country24,city176
9,country25,city176
9,country26,city176
9,country27,city176
3,country28,city176
8,country3,city176
6,country4,city176
9,country5,city176
3,country6,city176
7,country7,city176
5,country8,city176
9,country9,city176
10,country0,city177
4,country1,city177
11,country10,city177
3,country11,city177
5,country12,city177
6,country13,city177
5,country14,city177
8,country15,city177
10,country16,city177
11,country17,city177
7,country18,city177
3,country19,city177
9,country2,city177
11,country20,city177
16,country21,city177
8,country22,city177
7,country23,city177
7,country24,city177
6,country25,city177
7,country26,city177
2,country27,city177
8,country28,city177
11,country3,city177
9,country4,city177
7,country5,city177
5,country6,city177
13,country7,city177
5,country8,city177
8,country9,city177
7,country0,city178
6,country1,city178
6,country10,city178
5,country11,city178
6,country12,city178
12,country13,city178
10,country14,city178
8,country15,city178
5,country16,city178
6,country17,city178
5,country18,city178
14,country19,city178
9,country2,city178
11,country20,city178
8,country21,city178
4,country22,city178
11,country23,city178
3,country24,city178
8,country25,city178
8,country26,city178
8,country27,city178
12,country28,city178
5,country3,city178
7,country4,city178
5,country5,city178
5,country6,city178
7,country7,city178
7,country8,city178
3,country9,city178
5,country0,city179
7,country1,city179
8,country10,city179
2,country11,city179
2,country12,city179
3,country13,city179
9,country14,city179
9,country15,city179
7,country16,city179
5,country17,city179
7,country18,city179
5,country19,city179
9,country2,city179
7,country20,city179
10,country21,city179
6,country22,city179
11,country23,city179
6,country24,city179
8,country25,city179
9,country26,city179
5,country27,city179
7,country28,city179
3,country3,city179
8,country4,city179
9,country5,city179
9,country6,city179
10,country7,city179
5,country8,city179
8,country9,city179
5,country0,city18
8,country1,city18
6,country10,city18
6,country11,city18
4,country12,city18
16,country13,city18
8,country14,city18
6,country15,city18
7,country16,city18
13,country17,city18
6,country18,city18
6,country19,city18
5,country2,city18
6,country20,city18
3,country21,city18
11,country22,city18
5,country23,city18
10,country24,city18
10,country25,city18
6,country26,city18
4,country27,city18
8,country28,city18
7,country3,city18
8,country4,city18
9,country5,city18
7,country6,city18
9,country7,city18
8,country8,city18
1,country9,city18
3,country0,city180
7,country1,city180
9,country10,city180
5,country11,city180
10,country12,city180
10,country13,city180
7,country14,city180
6,country15,city180
7,country16,city180
3,country17,city180
9,country18,city180
8,country19,city180
13,country2,city180
6,country20,city180
5,country21,city180
8,country22,city180
6,country23,city180
7,country24,city180
3,country25,city180
6,country26,city180
6,country27,city180
7,country28,city180
6,country3,city180
5,country4,city180
5,country5,city180
4,country6,city180
6,country7,city180
9,country8,city180
7,country9,city180
7,country0,city181
4,country1,city181
5,country10,city181
6,country11,city181
7,country12,city181
10,country13,city181
2,country14,city181
11,country15,city181
4,country16,city181
8,country17,city181
6,country18,city181
7,country19,city181
2,country2,city181
9,country20,city181
7,country21,city181
7,country22,city181
4,country23,city181
10,country24,city181
8,country25,city181
9,country26,city181
7,country27,city181
8,country28,city181
8,country3,city181
8,country4,city181
3,country5,city181
5,country6,city181
11,country7,city181
6,country8,city181
6,country9,city181
9,country0,city182
8,country1,city182
6,country10,city182
6,country11,city182
6,country12,city182
9,country13,city182
3,country14,city182
6,country15,city182
7,country16,city182
7,country17,city182
12,country18,city182
6,country19,city182
4,country2,city182
7,country20,city182
4,country21,city182
3,country22,city182
12,country23,city182
6,country24,city182
5,country25,city182
7,country26,city182
8,country27,city182
6,country28,city182
8,country3,city182
6,country4,city182
4,country5,city182
9,country6,city182
5,country7,city182
4,country8,city182
13,country9,city182
10,country0,city183
5,country1,city183
6,country10,city183
11,country11,city183
7,country12,city183
10,country13,city183
6,country14,city183
9,country15,city183
6,country16,city183
7,country17,city183
5,country18,city183
8,country19,city183
6,country2,city183
6,country20,city183
3,country21,city183
10,country22,city183
7,country23,city183
6,country24,city183
7,country25,city183
6,country26,city183
6,country27,city183
2,country28,city183
5,country3,city183
11,country4,city183
4,country5,city183
10,country6,city183
5,country7,city183
5,country8,city183
6,country9,city183
11,country0,city184
9,country1,city184
3,country10,city184
7,country11,city184
8,country12,city184
6,country13,city184
8,country14,city184
15,country15,city184
8,country16,city184
8,country17,city184
4,country18,city184
11,country19,city184
4,country2,city184
5,country20,city184
7,country21,city184
8,country22,city184
7,country23,city184
6,country24,city184
6,country25,city184
5,country26,city184
8,country27,city184
11,country28,city184
4,country3,city184
5,country4,city184
3,country5,city184
8,country6,city184
9,country7,city184
7,country8,city184
8,country9,city184
13,country0,city185
8,country1,city185
6,country10,city185
4,country11,city185
8,country12,city185
8,country13,city185
12,country14,city185
8,country15,city185
11,country16,city185
6,country17,city185
10,country18,city185
9,country19,city185
3,country2,city185
7,country20,city185
6,country21,city185
10,country22,city185
6,country23,city185
9,country24,city185
7,country25,city185
4,country26,city185
8,country27,city185
7,country28,city185
4,country3,city185
9,country4,city185
4,country5,city185
11,country6,city185
5,country7,city185
6,country8,city185
11,country9,city185
14,country0,city186
7,country1,city186
6,country10,city186
7,country11,city186
12,country12,city186
5,country13,city186
5,country14,city186
4,country15,city186
7,country16,city186
11,country17,city186
9,country18,city186
6,country19,city186
6,country2,city186
9,country20,city186
5,country21,city186
15,country22,city186
9,country23,city186
9,country24,city186
11,country25,city186
6,country26,city186
8,country27,city186
8,country28,city186
8,country3,city186
3,country4,city186
6,country5,city186
5,country6,city186
6,country7,city186
7,country8,city186
7,country9,city186
7,country0,city187
10,country1,city187
10,country10,city187
4,country11,city187
7,country12,city187
7,country13,city187
4,country14,city187
5,country15,city187
7,country16,city187
6,country17,city187
2,country18,city187
5,country19,city187
7,country2,city187
9,country20,city187
6,country21,city187
7,country22,city187
8,country23,city187
11,country24,city187
6,country25,city187
5,country26,city187
3,country27,city187
11,country28,city187
1,country3,city187
6,country4,city187
7,country5,city187
4,country6,city187
8,country7,city187
8,country8,city187
8,country9,city187
8,country0,city188
8,country1,city188
6,country10,city188
3,country11,city188
11,country12,city188
4,country13,city188
3,country14,city188
10,country15,city188
8,country16,city188
4,country17,city188
6,country18,city188
6,country19,city188
7,country2,city188
7,country20,city188
5,country21,city188
8,country22,city188
9,country23,city188
12,country24,city188
3,country25,city188
9,country26,city188
9,country27,city188
9,country28,city188
5,country3,city188
13,country4,city188
6,country5,city188
10,country6,city188
9,country7,city188
5,country8,city188
14,country9,city188
9,country0,city189
7,country1,city189
8,country10,city189
5,country11,city189
7,country12,city189
9,country13,city189
5,country14,city189
5,country15,city189
2,country16,city189
11,country17,city189
4,country18,city189
15,country19,city189
6,country2,city189
4,country20,city189
11,country21,city189
6,country22,city189
7,country23,city189
6,country24,city189
5,country25,city189
7,country26,city189
9,country27,city189
10,country28,city189
7,country3,city189
4,country4,city189
7,country5,city189
7,country6,city189
5,country7,city189
1,country8,city189
7,country9,city189
10,country0,city19
8,country1,city19
6,country10,city19
7,country11,city19
4,country12,city19
7,country13,city19
7,country14,city19
5,country15,city19
3,country16,city19
8,country17,city19
11,country18,city19
8,country19,city19
7,country2,city19
8,country20,city19
13,country21,city19
2,country22,city19
5,country23,city19
4,country24,city19
10,country25,city19
7,country26,city19
9,country27,city19
9,country28,city19
5,country3,city19
10,country4,city19
9,country5,city19
12,country6,city19
5,country7,city19
7,country8,city19
11,country9,city19
9,country0,city190
4,country1,city190
11,country10,city190
10,country11,city190
5,country12,city190
9,country13,city190
9,country14,city190
10,country15,city190
4,country16,city190
11,country17,city190
6,country18,city190
7,country19,city190
6,country2,city190
8,country20,city190
8,country21,city190
6,country22,city190
2,country23,city190
4,country24,city190
5,country25,city190
8,country26,city190
4,country27,city190
7,country28,city190
9,country3,city190
7,country4,city190
11,country5,city190
5,country6,city190
9,country7,city190
8,country8,city190
10,country9,city190
6,country0,city191
11,country1,city191
12,country10,city191
6,country11,city191
8,country12,city191
8,country13,city191
5,country14,city191
4,country15,city191
8,country16,city191
8,country17,city191
7,country18,city191
4,country19,city191
7,country2,city191
5,country20,city191
6,country21,city191
7,country22,city191
8,country23,city191
8,country24,city191
6,country25,city191
7,country26,city191
4,country27,city191
3,country28,city191
5,country3,city191
2,country4,city191
4,country5,city191
6,country6,city191
5,country7,city191
6,country8,city191
6,country9,city191
8,country0,city192
9,country1,city192
4,country10,city192
9,country11,city192
2,country12,city192
11,country13,city192
5,country14,city192
12,country15,city192
4,country16,city192
7,country17,city192
6,country18,city192
8,country19,city192
9,country2,city192
10,country20,city192
7,country21,city192
7,country22,city192
9,country23,city192
3,country24,city192
8,country25,city192
5,country26,city192
6,country27,city192
12,country28,city192
5,country3,city192
3,country4,city192
10,country5,city192
5,country6,city192
4,country7,city192
7,country8,city192
3,country9,city192
9,country0,city193
9,country1,city193
4,country10,city193
7,country11,city193
9,country12,city193
14,country13,city193
5,country14,city193
5,country15,city193
3,country16,city193
5,country17,city193
4,country18,city193
6,country19,city193
4,country2,city193
9,country20,city193
3,country21,city193
10,country22,city193
5,country23,city193
10,country24,city193
8,country25,city193
7,country26,city193
7,country27,city193
11,country28,city193
3,country3,city193
7,country4,city193
5,country5,city193
7,country6,city193
8,country7,city193
5,country8,city193
3,country9,city193
4,country0,city194
5,country1,city194
6,country10,city194
7,country11,city194
3,country12,city194
7,country13,city194
6,country14,city194
9,country15,city194
7,country16,city194
6,country17,city194
5,country18,city194
16,country19,city194
6,country2,city194
4,country20,city194
4,country21,city194
6,country22,city194
7,country23,city194
9,country24,city194
7,country25,city194
4,country26,city194
10,country27,city194
8,country28,city194
6,country3,city194
8,country4,city194
4,country5,city194
9,country6,city194
8,country7,city194
11,country8,city194
6,country9,city194
6,country0,city195
11,country1,city195
4,country10,city195
10,country11,city195
11,country12,city195
5,country13,city195
11,country14,city195
9,country15,city195
8,country16,city195
7,country17,city195
13,country18,city195
3,country19,city195
11,country2,city195
7,country20,city195
12,country21,city195
5,country22,city195
4,country23,city195
9,country24,city195
7,country25,city195
7,country26,city195
6,country27,city195
12,country28,city195
9,country3,city195
14,country4,city195
10,country5,city195
7,country6,city195
8,country7,city195
5,country8,city195
5,country9,city195
6,country0,city196
6,country1,city196
3,country10,city196
6,country11,city196
8,country12,city196
9,country13,city196
11,country14,city196
9,country15,city196
6,country16,city196
10,country17,city196
8,country18,city196
6,country19,city196
7,country2,city196
5,country20,city196
6,country21,city196
10,country22,city196
8,country23,city196
10,country24,city196
5,country25,city196
5,country26,city196
6,country27,city196
5,country28,city196
6,country3,city196
8,country4,city196
2,country5,city196
12,country6,city196
10,country7,city196
5,country8,city196
10,country9,city196
10,country0,city197
4,country1,city197
7,country10,city197
8,country11,city197
5,country12,city197
4,country13,city197
12,country14,city197
7,country15,city197
9,country16,city197
7,country17,city197
9,country18,city197
11,country19,city197
1,country2,city197
9,country20,city197
2,country21,city197
8,country22,city197
7,country23,city197
5,country24,city197
12,country25,city197
12,country26,city197
6,country27,city197
9,country28,city197
12,country3,city197
6,country4,city197
7,country5,city197
5,country6,city197
4,country7,city197
8,country8,city197
6,country9,city197
8,country0,city198
5,country1,city198
3,country10,city198
10,country11,city198
8,country12,city198
3,country13,city198
5,country14,city198
4,country15,city198
8,country16,city198
2,country17,city198
2,country18,city198
5,country19,city198
4,country2,city198
5,country20,city198
7,country21,city198
4,country22,city198
9,country23,city198
8,country24,city198
5,country25,city198
5,country26,city198
7,country27,city198
7,country28,city198
6,country3,city198
4,country4,city198
8,country5,city198
10,country6,city198
15,country7,city198
9,country8,city198
8,country9,city198
7,country0,city199
9,country1,city199
8,country10,city199
11,country11,city199
15,country12,city199
6,country13,city199
4,country14,city199
5,country15,city199
4,country16,city199
7,country17,city199
6,country18,city199
8,country19,city199
10,country2,city199
6,country20,city199
6,country21,city199
5,country22,city199
7,country23,city199
7,country24,city199
7,country25,city199
1,country26,city199
6,country27,city199
4,country28,city199
6,country3,city199
7,country4,city199
7,country5,city199
7,country6,city199
4,country7,city199
6,country8,city199
7,country9,city199
5,country0,city2
7,country1,city2
9,country10,city2
5,country11,city2
10,country12,city2
10,country13,city2
7,country14,city2
7,country15,city2
8,country16,city2
7,country17,city2
3,country18,city2
8,country19,city2
7,country2,city2
2,country20,city2
9,country21,city2
6,country22,city2
7,country23,city2
10,country24,city2
8,country25,city2
9,country26,city2
5,country27,city2
6,country28,city2
5,country3,city2
8,country4,city2
6,country5,city2
10,country6,city2
3,country7,city2
8,country8,city2
3,country9,city2
6,country0,city20
5,country1,city20
6,country10,city20
4,country11,city20
3,country12,city20
2,country13,city20
6,country14,city20
4,country15,city20
3,country16,city20
3,country17,city20
10,country18,city20
3,country19,city20
8,country2,city20
8,country20,city20
3,country21,city20
5,country22,city20
4,country23,city20
9,country24,city20
8,country25,city20
8,country26,city20
2,country27,city20
11,country28,city20
3,country3,city20
5,country4,city20
10,country5,city20
1,country6,city20
10,country7,city20
9,country8,city20
6,country9,city20
8,country0,city200
7,country1,city200
12,country10,city200
8,country11,city200
9,country12,city200
5,country13,city200
10,country14,city200
7,country15,city200
5,country16,city200
9,country17,city200
8,country18,city200
4,country19,city200
8,country2,city200
11,country20,city200
2,country21,city200
10,country22,city200
10,country23,city200
8,country24,city200
11,country25,city200
8,country26,city200
6,country27,city200
3,country28,city200
3,country3,city200
10,country4,city200
8,country5,city200
9,country6,city200
12,country7,city200
9,country8,city200
6,country9,city200
1,country0,city201
10,country1,city201
6,country10,city201
7,country11,city201
12,country12,city201
9,country13,city201
6,country14,city201
5,country15,city201
6,country16,city201
10,country17,city201
7,country18,city201
15,country19,city201
5,country2,city201
7,country20,city201
11,country21,city201
3,country22,city201
8,country23,city201
10,country24,city201
7,country25,city201
6,country26,city201
7,country27,city201
8,country28,city201
6,country3,city201
8,country4,city201
10,country5,city201
9,country6,city201
14,country7,city201
5,country8,city201
12,country9,city201
8,country0,city202
7,country1,city202
10,country10,city202
9,country11,city202
6,country12,city202
2,country13,city202
6,country14,city202
10,country15,city202
7,country16,city202
4,country17,city202
7,country18,city202
6,country19,city202
7,country2,city202
9,country20,city202
8,country21,city202
5,country22,city202
5,country23,city202
7,country24,city202
9,country25,city202
8,country26,city202
9,country27,city202
5,country28,city202
9,country3,city202
12,country4,city202
12,country5,city202
9,country6,city202
12,country7,city202
9,country8,city202
2,country9,city202
9,country0,city203
7,country1,city203
9,country10,city203
8,country11,city203
5,country12,city203
5,country13,city203
8,country14,city203
6,country15,city203
8,country16,city203
6,country17,city203
4,country18,city203
10,country19,city203
11,country2,city203
3,country20,city203
8,country21,city203
11,country22,city203
8,country23,city203
6,country24,city203
8,country25,city203
4,country26,city203
5,country27,city203
6,country28,city203
8,country3,city203
9,country4,city203
6,country5,city203
4,country6,city203
4,country7,city203
4,country8,city203
8,country9,city203
9,country0,city204
3,country1,city204
8,country10,city204
4,country11,city204
10,country12,city204
3,country13,city204
5,country14,city204
4,country15,city204
4,country16,city204
3,country17,city204
7,country18,city204
2,country19,city204
5,country2,city204
10,country20,city204
2,country21,city204
5,country22,city204
8,country23,city204
13,country24,city204
4,country25,city204
6,country26,city204
12,country27,city204
4,country28,city204
6,country3,city204
6,country4,city204
8,country5,city204
7,country6,city204
11,country7,city204
4,country8,city204
14,country9,city204
6,country0,city205
8,country1,city205
11,country10,city205
7,country11,city205
8,country12,city205
7,country13,city205
8,country14,city205
10,country15,city205
1,country16,city205
6,country17,city205
7,country18,city205
11,country19,city205
4,country2,city205
7,country20,city205
8,country21,city205
4,country22,city205
7,country23,city205
4,country24,city205
8,country25,city205
6,country26,city205
4,country27,city205
2,country28,city205
4,country3,city205
8,country4,city205
7,country5,city205
3,country6,city205
9,country7,city205
2,country8,city205
5,country9,city205
4,country0,city206
9,country1,city206
7,country10,city206
7,country11,city206
7,country12,city206
7,country13,city206
6,country14,city206
10,country15,city206
4,country16,city206
5,country17,city206
7,country18,city206
8,country19,city206
10,country2,city206
9,country20,city206
4,country21,city206
9,country22,city206
8,country23,city206
8,country24,city206
10,country25,city206
5,country26,city206
5,country27,city206
14,country28,city206
